
 Lista de Imóveis da Caixa;;Data de geração:;22/04/2026;;;;;;;
 N° do imóvel;UF;Cidade;Bairro;Endereço;Preço;Valor de avaliação;Desconto;Financiamento;Descrição;Modalidade de venda;Link de acesso

 8444414637144 ;SP ;SAO VICENTE ;PARQUE SAO VICENTE ;RUA CORONEL SILVA TELES, N. 254, Apto 15, ;111.212,08;184.000,00;39.56;Não;Apartamento, 52.11 de área total, 30.42 de área privativa, 0.00 de área do terreno,  1 qto(s), a.serv, WC, cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444414637144
 1444407359101 ;SP ;SAO VICENTE ;CENTRO ;RUA MARTIM AFONSO, N. 114, Apto 808, G PAV 9 ;183.987,95;303.887,00;39.46;Sim;Apartamento, 69.79 de área total, 60.00 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444407359101
 8555523727030 ;SP ;SAO VICENTE ;VILA NOSSA SENHORA DE FATIMA ;RUA ANTERO DE MOURA, N. 1081, CS 02 ;157.974,56;258.000,00;38.77;Sim;Casa, 66.54 de área total, 66.54 de área privativa, 55.35 de área do terreno, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555523727030
 8444427068445 ;SP ;SAO VICENTE ;JARDIM RIO BRANCO ;RUA ANTONIO RISCALLE HUSNE, N. 1183, CS 04 ;167.771,43;274.000,00;38.77;Sim;Casa, 65.97 de área total, 60.12 de área privativa, 65.97 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444427068445
 1444408442797 ;SP ;SAO VICENTE ;ESPLANADA DOS BARREIROS ;RUA CAMINHO DOS BARREIROS, N. 186, Apto 05, PAV T ;144.216,61;235.000,00;38.64;Sim;Apartamento, 57.63 de área total, 39.30 de área privativa, 0.00 de área do terreno,  1 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444408442797
 1444412908088 ;SP ;SAO VICENTE ;VILA CASCATINHA ;RUA AVIADOR BITTENCOURT, N. 128, Apto 32, PAV 4 BL A ;179.051,26;288.150,32;37.87;Sim;Apartamento, 98.90 de área total, 66.60 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444412908088
 8555504061170 ;SP ;SAO VICENTE ;CIDADE NAUTICA ;RUA CASPER LIBERO, N. 58, Apto 11, VG 01 ;119.590,43;190.000,00;37.06;Não;Apartamento, 85.62 de área total, 53.70 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555504061170
 1555504617375 ;SP ;SAO VICENTE ;JARDIM GUASSU ;AVENIDA ANTONIO EMMERICK, N. 683, Apto 52, ;172.074,86;270.000,00;36.27;Sim;Apartamento, 104.75 de área total, 77.07 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1555504617375
 1444402838710 ;SP ;SAO VICENTE ;VILA JOCKEI CLUBE ;RUA OFELIA CHAVES DE MEIRELES, N. 720, ;297.347,41;466.563,22;36.27;Sim;Casa, 0.00 de área total, 296.29 de área privativa, 300.00 de área do terreno.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444402838710
 1444417149797 ;SP ;SAO VICENTE ;SAMARITA ;RUA ISMAEL FERREIRA, N. 101, CS 02 ;170.162,92;267.000,00;36.27;Sim;Casa, 78.76 de área total, 73.36 de área privativa, 73.36 de área do terreno,  3 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444417149797
 8444427278393 ;SP ;SAO VICENTE ;CATIAPOA ;RUA VITORIA DE SANTO ANTAO, N. 16, CS 01 ;209.792,51;220.000,00;4.64;Não;Casa, 51.90 de área total, 40.51 de área privativa, 40.51 de área do terreno,  1 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444427278393
 1444407155395 ;SP ;SAO VICENTE ;CENTRO ;RUA RANGEL PESTANA, N. 26, Apto 66, ;271.000,00;271.000,00;0.00;Não;Apartamento, 53.25 de área total, 44.75 de área privativa, 0.00 de área do terreno,  1 qto(s), WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444407155395
 1787701085547 ;SP ;SAO VICENTE ;CENTRO ;RUA SANTA CRUZ, N. 365, Apto 92, 9 PAVIMENTO ;318.977,27;318.977,27;0.00;Não;Apartamento, 90.86 de área total, 58.98 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1787701085547
 8123308960709 ;SP ;SAO VICENTE ;CENTRO ;RUA MARTIM AFONSO, N. 114, Apto 721, 07 OU 08 ANDAR AP 721-722 ;195.000,00;195.000,00;0.00;Não;Apartamento, 53.00 de área total, 53.00 de área privativa, 0.00 de área do terreno,  1 qto(s), WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8123308960709
 8035400419927 ;SP ;SAO VICENTE ;JARDIM GUASSU ; AVENIDA ANTONIO EMMERICH, N. 499, Apto 309, ;185.000,00;185.000,00;0.00;Não;Apartamento, 64.45 de área total, 42.00 de área privativa, 0.00 de área do terreno,  1 qto(s), a.serv, WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8035400419927
 8444423854438 ;SP ;SAO VICENTE ;PARQUE DAS BANDEIRAS ;RUA MARCILIO DIAS HORNEAUX, N. 82, CS 3 PAV SUPERIOR ;207.273,86;207.273,86;0.00;Não;Casa, 53.68 de área total, 47.58 de área privativa, 39.82 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444423854438
 8444420102737 ;SP ;SAO VICENTE ;VILA VOTURUA ;RUA DONA ANITA COSTA, N. 780, Apto 13, 1 PAVIMENTO ;201.755,00;201.000,00;0.00;Não;Apartamento, 57.16 de área total, 35.45 de área privativa, 0.00 de área do terreno,  1 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444420102737
 1444415855490 ;SP ;SERRA NEGRA ;SERRA NEGRA ; RUA 7, N. SN, LT 23 QD G ;137.986,56;219.226,97;37.06;Sim;Terreno, 110.00 de área total, 0.00 de área privativa, 600.00 de área do terreno.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444415855490
 1555507801029 ;SP ;SERRANA ;JARDIM BOA ESPERANCA ; RUA AMELIO BARICALLA, N. 2029, LT 15 QD 04 ;170.959,56;290.000,00;41.05;Não;Casa, 110.18 de área total, 110.18 de área privativa, 200.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1555507801029
 1444412407410 ;SP ;SERRANA ;CENTRO ; RUA DOS ESTUDANTES, N. 195, ;382.388,58;600.000,00;36.27;Sim;Casa, 235.91 de área total, 235.91 de área privativa, 536.00 de área do terreno,  4 qto(s), a.serv, WC, WC Emp, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444412407410
 8555533933938 ;SP ;SERTAOZINHO ;JARDIM SANTA MARTA ;RUA ERNESTO MELONI, N. 420, Apto 35, TR 13M ;92.125,19;176.000,00;47.66;Não;Apartamento, 0.00 de área total, 43.84 de área privativa, 0.00 de área do terreno.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555533933938
 8555523780144 ;SP ;SERTAOZINHO ;JARDIM SANTA MARTA ;R ERNESTO MELONI, N. 420, Apto 26, BL 4D ;58.184,45;101.823,22;42.86;Não;Apartamento, 86.19 de área total, 43.84 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555523780144
 8555532535530 ;SP ;SERTAOZINHO ;JARDIM SANTA MARTA ;RUA ERNESTO MELONI, N. 420, Apto 21, TORRE 17Q ;63.428,30;111.000,00;42.86;Não;Apartamento, 86.19 de área total, 43.84 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555532535530
 8555527052720 ;SP ;SERTAOZINHO ;SERTAOZINHO ; RODOVIA JOSÉ SIENA, N. 645, Apto 404, BL 13 VG 148 ;83.135,75;142.000,00;41.46;Não;Apartamento, 91.74 de área total, 46.60 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555527052720
 8787710969140 ;SP ;SERTAOZINHO ;JARDIM ESMERALDA ;RUA LUIZ PASQUINI, N. 255, Apto 32, BL A TORRE 01 ;90.746,77;155.000,00;41.46;Não;Apartamento, 97.77 de área total, 43.06 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787710969140
 8555533611450 ;SP ;SERTAOZINHO ;JARDIM CAMPO ALEGRE ;AVENIDA ELIZEU TAMIAO, N. 515, Apto 31, BL C TR 02 ;83.721,21;143.000,00;41.46;Não;Apartamento, 84.81 de área total, 40.71 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555533611450
 8787707148522 ;SP ;SERTAOZINHO ;JARDIM CAMPO ALEGRE ;AVENIDA APARECIDO SAVEGNAGO, N. 655, Apto 14, BL A TORRE 09 ;86.648,52;148.000,00;41.46;Não;Apartamento, 89.41 de área total, 43.06 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787707148522
 8787711703470 ;SP ;SERTAOZINHO ;CONJUNTO HABITACIONAL AUREA MENDES GIMEN ;AVENIDA JOSE BETTUCCI, N. 325, N 77 R PARQUE ALEMÃO QD D ;132.003,90;224.000,00;41.07;Sim;Casa, 117.60 de área total, 42.63 de área privativa, 188.49 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 2 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787711703470
 8787713595381 ;SP ;SERTAOZINHO ;JARDIM CAMPO ALEGRE ;AVENIDA APARECIDO SAVEGNAGO, N. 655, Apto 31, BL B TORRE 2 ;94.815,14;160.000,00;40.75;Não;Apartamento, 89.41 de área total, 43.06 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787713595381
 1555532689598 ;SP ;SERTAOZINHO ;JARDIM ELDORADO ;VIA DE ACESSO JOSE SIENA, N. 645, Apto 401, BL 14 VG 161 ;83.693,18;138.500,00;39.58;Não;Apartamento, 91.74 de área total, 46.60 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1555532689598
 8444427174121 ;SP ;SERTAOZINHO ;JARDIM SANTA BARBARA ;RUA ANTONIO MILAN, N. 314, Apto SN, PAV TERREO VG 04 ;112.420,91;186.000,00;39.56;Não;Apartamento, 60.73 de área total, 36.92 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444427174121
 8787714578006 ;SP ;SERTAOZINHO ;TERRAS DA CIDADE ;RUA FRANCISCO OLIVEIRA, N. 600, CASA 55 ;114.961,39;190.203,22;39.56;Não;Casa, 134.46 de área total, 43.03 de área privativa, 77.38 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787714578006
 8787715079879 ;SP ;SERTAOZINHO ;TERRAS DA CIDADE ;RUA FRANCISCO OLIVEIRA, N. 600, Apto 18, ;128.740,08;213.000,00;39.56;Não;Apartamento, 0.00 de área total, 43.03 de área privativa, 0.00 de área do terreno, 1 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787715079879
 8787715751119 ;SP ;SERTAOZINHO ;TERRAS DA CIDADE ;RUA FRANCISCO OLIVEIRA, N. 600, CS 97 ANTIGA RUA R1 ;128.740,08;213.000,00;39.56;Não;Casa, 43.03 de área total, 43.03 de área privativa, 77.38 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787715751119
 8555534268458 ;SP ;SERTAOZINHO ;JARDIM SANTA RITA ;RUA MAURO GEORGETTE, N. 850, LT 30 QD D ;186.938,52;186.938,52;0.00;Não;Casa, 48.23 de área total, 48.23 de área privativa, 202.62 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555534268458
 8787705024648 ;SP ;SERTAOZINHO ;JARDIM VENETO II ;RUA NEUSA ROS MAZER, N. 210, Apto 02, BL A TORRE 06 ;154.000,00;154.000,00;0.00;Não;Apartamento, 89.41 de área total, 43.06 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787705024648
 8444425024106 ;SP ;SERTAOZINHO ;JARDIM TERRAS DO ENGENHO ;RUA JOAO TEIXEIRA ADORNO, N. 113, LT06 QD 30 ;184.000,00;184.000,00;0.00;Não;Casa, 46.98 de área total, 46.98 de área privativa, 200.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, Terraco.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444425024106
 8787715543800 ;SP ;SERTAOZINHO ;TERRAS DA CIDADE ;RUA FRANCISCO OLIVEIRA, N. 600, CS 90 ;204.006,60;190.000,00;0.00;Não;Casa, 168.81 de área total, 43.03 de área privativa, 77.28 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787715543800
 10211720 ;SP ;SOROCABA ;LOPES DE OLIVEIRA ;RUA PROTASSIO DE CAMARGO SAMPAIO, N. SN ;831.930,20;1.535.728,00;45.83;Sim;Terreno, 0.00 de área total, 0.00 de área privativa, 3340.00 de área do terreno.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=10211720
 10208119 ;SP ;SOROCABA ;VILA HARO ;RUA JORGE CARACANTE, N. 00, QD A, LT 35 ;687.748,51;1.251.500,00;45.05;Sim;Terreno, 0.00 de área total, 0.00 de área privativa, 1015.00 de área do terreno.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=10208119
 8444417161736 ;SP ;SOROCABA ;JARDIM RODRIGO ;RUA CLAUDIO CACACE, N. 91, Apto 01, ;74.146,96;128.000,00;42.08;Não;Apartamento, 55.93 de área total, 26.55 de área privativa, 0.00 de área do terreno,  1 qto(s), a.serv, WC, cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444417161736
 8444427487049 ;SP ;SOROCABA ;TERRA VERMELHA ;RUA LAZARO DE OLIVEIRA, N. 170, CS 12 ;75.305,50;130.000,00;42.08;Não;Casa, 21.25 de área total, 21.00 de área privativa, 22.25 de área do terreno,  1 qto(s), a.serv, WC, cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444427487049
 8444435580931 ;SP ;SOROCABA ;CAGUASSU ;RUA IOLANDA DOS REIS, N. 364, Apto  203, BL 1B LOT JD CARANDA ;75.884,78;131.000,00;42.08;Não;Apartamento, 0.00 de área total, 47.40 de área privativa, 0.00 de área do terreno, 1 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444435580931
 8444435751337 ;SP ;SOROCABA ;CAGUASSU ;RUA 1, N. 364, Apto 402, BL 1B ;78.781,14;136.000,00;42.08;Não;Apartamento, 52.88 de área total, 47.40 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444435751337
 8444433010496 ;SP ;SOROCABA ;CRUZ DE FERRO ;AVENIDA JOMAR LUIZ FULAN BELLINI, N. 53, Apto 04, TERREO ;84.892,14;145.000,00;41.46;Não;Apartamento, 42.96 de área total, 35.96 de área privativa, 0.00 de área do terreno,  1 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444433010496
 8787716930050 ;SP ;SOROCABA ;PARQUE SAO BENTO ;RUA AVELINO DOS SANTOS, N. 431, Apto 12, 1 PAV,BL 07 ;111.967,60;190.000,00;41.07;Não;Apartamento, 47.77 de área total, 40.86 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787716930050
 8787714138910 ;SP ;SOROCABA ;IPATINGA ;RUA ANTONIO BRAVO PLACA, N. 350, Apto 32, BL B TORRE 05 ;100.148,49;169.000,00;40.75;Não;Apartamento, 47.24 de área total, 41.43 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787714138910
 8787714678841 ;SP ;SOROCABA ;IPATINGA ;RUA ANTONIO BRAVO PLACA, N. 350, Apto 23, BL D TORRE 09 ;97.557,36;164.627,49;40.75;Não;Apartamento, 47.23 de área total, 41.43 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787714678841
 8444423690451 ;SP ;SOROCABA ;PARQUE SAO BENTO ;RUA ELISIA ESTAUSIA, N. 95, CASA 02 ;106.837,60;180.287,84;40.75;Não;Casa, 82.67 de área total, 39.01 de área privativa, 100.00 de área do terreno,  1 qto(s), a.serv, WC, cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444423690451
 8444418068250 ;SP ;SOROCABA ;JARDIM BERTANHA ;RUA ORSINI BERTAGNA, N. 80, Apto 11, VG 04 ;96.118,84;162.200,00;40.75;Não;Apartamento, 41.71 de área total, 34.42 de área privativa, 0.00 de área do terreno,  1 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444418068250
 8555539281401 ;SP ;SOROCABA ;EDEN ;R SALVADOR LEITE MARQUES, N. 3, Apto 302, BL 23 ;106.667,03;180.000,00;40.75;Não;Apartamento, 120.47 de área total, 42.86 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555539281401
 8444435949307 ;SP ;SOROCABA ;JARDIM CARDOSO ;RUA PEDRO SOLA VERDUM, N. 431, CASA 01 RESIDENCIAL C-14 ;103.704,06;175.000,00;40.75;Não;Casa, 36.85 de área total, 35.85 de área privativa, 62.99 de área do terreno,  1 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444435949307
 8787714141104 ;SP ;SOROCABA ;IPATINGA ;RUA ANTONIO BRAVO PLACA, N. 350, Apto 01, BL A TORRE 08 ;136.800,00;228.000,00;40.00;Não;Apartamento, 47.23 de área total, 41.43 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787714141104
 8444423984676 ;SP ;SOROCABA ;JARDIM LEOCADIA ;AVENIDA ELIAS MALUF, N. 4010, Apto 24, ;116.047,39;192.000,00;39.56;Não;Apartamento, 35.65 de área total, 32.22 de área privativa, 0.00 de área do terreno,  1 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444423984676
 8555523065445 ;SP ;SOROCABA ;VILA TRUJILLO ;AVENIDA GENERAL OSORIO, N. 150, Apto 303, BL 05, VAGA 18 ;116.651,81;193.000,00;39.56;Não;Apartamento, 0.00 de área total, 45.95 de área privativa, 0.00 de área do terreno, 1 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555523065445
 8444414068891 ;SP ;SOROCABA ;TERRA VERMELHA ;RUA IRACEMA M. BRASIL, N. 21, CS 01 ;132.970,97;220.000,00;39.56;Não;Casa, 81.36 de área total, 61.36 de área privativa, 118.75 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444414068891
 8555536365485 ;SP ;SOROCABA ;VILA ALMEIDA ;RUA PROFESSOR ARMANDO RIZZO, N. 440, Apto 01, BL 02 ;129.948,90;215.000,00;39.56;Não;Apartamento, 52.78 de área total, 47.28 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555536365485
 8787714498770 ;SP ;SOROCABA ;IPATINGA ;RUA ANTONIO BRAVO PLACA, N. 350, Apto 11, BL A TORRE 08 ;112.239,59;185.700,00;39.56;Não;Apartamento, 47.23 de área total, 41.43 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787714498770
 8787714969471 ;SP ;SOROCABA ;IPATINGA ;R ANTONIO BRAVO PLACA, N. 350, Apto 04, BL A, TORRE 8 ;125.718,01;208.000,00;39.56;Não;Apartamento, 47.34 de área total, 41.43 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787714969471
